WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,REVENUE_PROXY,ESTIMATED_TOTAL_VOLUME,TRADING_EVENTS_TOTAL,TOTAL_EVENTS,PROTOCOL_EXPERTISE,METHOD_SOPHISTICATION,TRADING_INTENSITY,WALLET_MATURITY_SCORE,ACTIVITY_VELOCITY,CROSS_CHAIN_INTENSITY,BRIDGE_EFFICIENCY,DOMAIN_BREADTH,IS_BRIDGE_USER,IS_ADVANCED_USER,IS_HIGH_FREQUENCY,IS_MULTI_DOMAIN,LOG_AVG_TRANSFER,LOG_TOTAL_VOLUME,LOG_BRIDGE_VOLUME
0xc991f3ff62427357afc77c1e1c1c89c100e88454,5.333333,1,2,534.56,2,99,17.818666667,11.930152202,0,0,0,0,0,0,30,0,0,0,30,0,534.56,171.65315318044443,95.03288295111109,0,30,0.6060606060606061,0.3750000234375015,0.0,1.4586150226995167,0.30303030303030304,5.625000351562522,17.818666666666665,1,1,0,1,0,2.9348492850481325,4.5646906635583155,6.283312928429178
0x6122d9ea1b0e93a859de254029482fa41f042e25,6.5,1,1,14299.66,1,145,366.657948718,411.545536255,0,0,0,0,0,0,0,0,39,0,0,0,0.0,953.3106666668001,2383.276666667,0,39,0.20689655172413796,0.15384615384615385,0.0,1.7635885922613586,0.2689655172413793,0.0,0.0,0,0,0,1,0,5.907153018748512,7.77665107290607,0.0
0x6016f653234eaa5dd0bf7721e91e2202a40b89b1,2.833333,1,1,3257.88,1,136,191.64,182.533855458,0,0,0,0,0,0,0,0,17,0,0,0,0.0,217.191974448,542.9799361199999,0,17,0.22058823529411764,0.3529412179930845,0.0,1.7107904066943878,0.125,0.0,0.0,0,0,0,0,0,5.260823162120456,6.298912364043427,0.0
0xc9f4f17539ad87a8dd844613d7d724904c29f68d,11.0,1,1,253579.99,1,54,3842.121060606,1766.407190081,0,0,0,0,0,0,66,0,0,0,66,0,253579.99,80300.33016666639,42263.331666665996,0,66,0.5555555555555556,0.09090909090909091,0.0,1.0296194171811583,1.2222222222222223,6.0,3842.1210606060604,1,1,0,1,0,8.254040091657542,10.65169878631161,12.443438538167701
0x0ade110a37381c94a12331daf6089672c7345779,1.666667,1,1,2110.0,1,54,211.0,77.465349673,0,0,0,0,0,0,0,0,10,0,0,0,0.0,140.6666948,351.66673699999996,0,10,0.5555555555555556,0.599999880000024,0.0,1.0296194171811583,0.18518518518518517,0.0,0.0,0,0,0,0,0,5.356586274672012,5.865523523183008,0.0
0xa5595e9cf78e87c68bb7ce2ef35dc304aa22a890,4.333333,6,6,8523.1,5,76,66.070542636,49.370829449,11,0,3,0,0,0,0,0,3,0,0,0,0.0,368.8938542415943,286.30566273248576,11,14,2.368421052631579,1.1538462426035572,2.538461733727826,1.2622417124499117,0.18421052631578946,0.0,0.0,1,0,1,1,0,4.2057449406708365,5.6605466759632455,0.0
0xfb52d841f657a327c0ce999318c81541f010c39b,5.5,2,2,10372.93,1,86,314.331212121,441.929822296,0,0,0,0,0,0,1,0,32,0,1,0,416.0,795.5286666662001,1728.8216666655,0,33,0.6976744186046512,0.18181818181818182,0.0,1.3523928094442093,0.38372093023255816,0.18181818181818182,416.0,1,1,0,1,0,5.753623553472137,7.45577359932611,6.0330862217988015
0x3c037746076182547472ddbb4d20f0e794e66a38,3.5,1,1,2236.0,1,143,106.476190476,99.023712767,0,0,0,0,0,0,0,0,21,0,0,0,0.0,149.0666666664,372.66666666599997,0,21,0.2097902097902098,0.2857142857142857,0.0,1.7520942128356236,0.14685314685314685,0.0,0.0,0,0,0,1,0,4.677269339092341,5.923364134402266,0.0
0x5583d311b2b7c73a590b75e5eb65a611dab15848,13.833333,2,2,1149142.91,1,77,13845.095301205,14461.536206922,0,0,0,0,0,0,6,0,77,0,6,0,4975.9,77853.50048732164,191523.81371830407,0,83,0.7792207792207791,0.07228915836841346,0.0,1.2716314527997508,1.077922077922078,0.43373495021048075,829.3166666666666,1,1,0,1,0,9.535758544155566,12.162772654761152,8.512562486231543
0x67891b0864e5cfa0ccd12d68b58c5fc6260597ae,2.166667,1,2,98.26,2,53,9.826,11.229288668,0,0,0,0,0,0,10,0,0,0,10,0,98.26,33.0808679768,21.289669942,0,10,1.1320754716981132,0.9230767810651106,0.0,1.0176432261344426,0.18867924528301888,4.615383905325554,9.826,1,1,0,0,0,2.381950648374786,3.1041233398408603,4.5977426701592945
0x005704fd7fb91459c3d783b4b6ed7c4a48739829,3.833333,4,6,771.81,6,85,23.388181818,37.367261757,0,0,0,0,0,0,13,0,0,0,12,0,595.48,184.73187566917576,89.6546891729394,0,13,2.1176470588235294,1.5652175274102198,0.0,1.3437347467010947,0.15294117647058825,3.391304642722143,45.80615384615385,1,1,1,1,0,3.19409866324166,4.5070576641910645,6.3910457120571715
0x57f50bb9b191ebf10bfa936c7f25e0807943ca7c,8.833333,2,2,3413.45,1,128,64.404716981,73.831904276,0,0,0,0,0,0,0,0,30,0,0,0,0.0,227.56332474557112,568.9083118639277,0,30,0.46875,0.1132075514417944,0.0,1.6613976513648114,0.234375,0.0,0.0,0,0,0,1,0,4.180594380954007,6.345475491510746,0.0
0x620bdb0dd70d108e5203e8ce7ae6c4ae8286911d,2.333333,1,1,6895.56,1,59,492.54,439.153732666,0,0,0,0,0,0,0,0,14,0,0,0,0.0,459.70393432800006,1149.25983582,0,14,0.5084745762711864,0.4285714897959271,0.0,1.0874389880699844,0.23728813559322035,0.0,0.0,0,0,0,0,0,6.201603909286938,7.047743140027055,0.0
0xcae6bebf74a5173128960e5017896332d8efb3b9,2.833333,1,1,2570.9,1,35,151.229411765,55.70014959,0,0,0,0,0,0,17,0,0,0,17,0,2570.9,814.1183131697451,428.4832829243628,0,17,0.8571428571428571,0.3529412179930845,0.0,0.7731898882334818,0.4857142857142857,6.000000705882436,151.2294117647059,1,1,0,0,0,5.025388670943616,6.062582818488389,7.85240020435282
0xaa996a7d8b276c86ab71a401aa147edfa79c1de5,4.833333,1,3,422.86,2,166,42.286,29.211096933,0,0,0,0,0,0,10,0,0,0,10,0,422.86,187.4679276952,204.38231923799998,0,10,0.5421686746987951,0.41379313198573325,0.0,1.8769172775683618,0.060240963855421686,2.0689656599286663,42.286,1,1,0,1,0,3.7678292570923375,5.324873214130189,6.0494032120284285
0xc631a0832b1f2b7515ae502cd045ec1383adcdb1,9.833333,2,6,70.62,5,180,5.432307692,4.938888311,0,55,0,0,0,0,0,4,0,0,0,0,0.0,21.367076197558973,53.41769049389744,0,4,1.0,0.5084745935076134,0.0,1.9459101490553132,0.022222222222222223,0.0,0.0,1,0,1,1,0,1.8613333684190467,3.9966892939006717,0.0
0x525c7ad9eebdb310dc03fc5fdb7cd940369a1485,12.666667,2,3,5769.78,8,49,44.044122137,128.37565836,0,0,0,0,0,0,11,0,0,0,9,0,1406.29,574.729391366683,557.8922284167074,0,11,1.836734693877551,0.6315789307479228,0.0,0.9682504708048661,0.22448979591836735,0.868421029778394,127.84454545454545,1,1,0,1,0,3.80764250133541,6.325956661037997,7.249421148171833
0x965402b37501a180d0d5be2c80e8081e2a5fb2c0,1.833333,2,3,373.04,2,89,46.63,64.593490771,0,0,0,0,0,0,7,0,1,0,7,0,342.24,119.755327116,85.48831779000001,0,8,1.0112359550561798,1.0909092892562344,0.0,1.377926111449374,0.0898876404494382,3.8181825123968203,48.89142857142857,1,1,0,0,0,3.863462814812769,4.460009350366293,5.83842991093892
0xc3a1f21387639141e8da9b09f3ada6212e4aa07b,14.0,2,4,1337.55,4,55,148.616666667,53.514785911,0,0,0,0,0,0,3,0,0,0,3,0,445.46,943.6183333352001,2080.633333338,0,3,2.181818181818182,0.2857142857142857,0.0,1.041453874828161,0.05454545454545454,0.21428571428571427,148.48666666666665,1,1,0,1,0,5.0080764675368155,7.6409081209553555,6.101349810637225
0x20fbecd82769e35e8a3c13ca0d09fd553aa36116,3.333333,1,6,615.6,5,15,9.470769231,17.76219601,0,0,0,0,0,0,12,0,0,0,9,0,195.6,61.52769104523077,31.569227613076926,0,12,6.0,1.5000001500000149,0.0,0.4054651081081644,0.8,3.600000360000036,16.3,1,1,1,0,0,2.3485874921932077,3.483367904333224,5.281171207713066
0x8d3564002811bc8ad0eabfa18d4189dad1b01cf8,2.0,1,1,3063.02,1,119,255.251666667,161.12359727,0,0,0,0,0,0,12,0,0,0,12,0,3063.02,969.9563333336,510.503333334,0,12,0.25210084033613445,0.5,0.0,1.6027489242833037,0.10084033613445378,6.0,255.25166666666667,1,1,0,0,0,5.546160034497808,6.2373541021524606,8.027483058254322
0x2d57b4f1dd5288b3ca4bd4948c7d31b5d28831cd,2.166667,1,1,792.89,1,110,60.991538462,44.872560889,0,0,0,0,0,0,13,0,0,0,13,0,792.89,251.08184146593845,132.14835366484616,0,13,0.27272727272727276,0.4615383905325553,0.0,1.5404450409471488,0.11818181818181818,5.99999907692322,60.99153846153846,1,1,0,0,0,4.1269978993119825,4.891463947668639,6.676944912606895
0x1d85b43902b781cf27f2a896c4b466031adcfa23,2.333333,1,1,678.41,1,108,48.457857143,43.17662168,0,0,0,0,0,0,14,0,0,0,14,0,678.41,214.82982687241903,113.06831718104762,0,14,0.2777777777777778,0.4285714897959271,0.0,1.5260563034950494,0.12962962962962962,6.00000085714298,48.457857142857144,1,1,0,0,0,3.901120936104167,4.736797542419789,6.521224774487753
0xd5dc4fffab4db5bc7ae2d0a6a89eb52ff69514a7,7.0,3,6,233972.44,6,33,1035.276283186,3355.450918812,15,0,0,0,0,5,0,0,1,0,0,0,0.0,10145.707575222801,7246.933982302,20,21,5.454545454545454,0.8571428571428571,2.857142857142857,0.7419373447293773,0.6363636363636364,0.0,0.0,2,0,1,1,0,6.94338906987791,8.888471739279291,0.0
0x9f2d05d92898ca8a452047b97c931b3fe323fe42,2.5,3,6,355.9,5,109,11.863333333,21.475414988,2,0,0,0,0,5,0,0,2,0,0,0,0.0,40.92849999885,29.6583333325,7,9,1.651376146788991,2.0,2.8,1.5332765514685365,0.08256880733944955,0.0,0.0,2,0,1,0,0,2.5543808868555042,3.4229045122955473,0.0
0xe347849e44703152b00b644100610b1e104702e9,12.666667,4,5,450.03,4,55,37.5025,26.05704995,0,0,0,2,0,1,0,0,1,0,0,0,0.0,203.138546667,475.0316791675,1,2,2.7272727272727275,0.3157894653739614,0.07894736634349035,1.041453874828161,0.03636363636363636,0.0,0.0,1,0,1,1,0,3.6507231742504835,6.165484404889775,0.0
0xae1ef84687caea1fe741fc3c5a7cb5750ca1f31a,1.833333,1,5,2.33,5,141,0.466,0.2293120145,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.3417332712,0.8543331780000001,0,5,1.0638297872340425,2.727273223140586,0.0,1.7404661748405046,0.03546099290780142,0.0,0.0,1,0,1,0,0,0.38253760346445975,0.6175251586572917,0.0
0x162ff16bc75b4cc5265d0a948468db492ab0278e,1.666667,1,1,3.21,1,138,0.321,0.2385141505,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3375000428,0.535000107,10,10,0.2173913043478261,0.599999880000024,5.99999880000024,1.7227665977411035,0.07246376811594203,0.0,0.0,1,0,0,0,0,0.2783890255401883,0.42853045074599844,0.0
0xcc1da3f796572d71594ab54168271942afc865cf,2.833333,1,2,45.53,2,115,6.504285714,2.44681634,7,0,0,0,0,0,0,0,0,0,0,0,0.0,23.307022941261902,18.428807354904762,7,7,0.5217391304347826,0.705882435986169,2.4705885259515914,1.575536360758419,0.06086956521739131,0.0,0.0,1,0,0,0,0,2.0154742858724832,2.9667568798741666,0.0
0xe17a2a4ff4add933a10430184f1f08734101788f,1.833333,2,5,2.52,2,70,0.504,0.4793161796,0,0,0,0,0,4,0,0,2,0,0,0,0.0,1.0751999328,0.923999832,4,6,2.142857142857143,1.0909092892562344,2.181818578512469,1.2039728043259361,0.08571428571428572,0.0,0.0,1,0,1,0,0,0.4081282255276481,0.6544062649254236,0.0
0xea6d0515a8f3b7ae506656adf0388a62843f1a74,16.0,2,6,0.68,6,112,0.17,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.088,2.72,0,1,1.6071428571428572,0.375,0.0,1.5546296759391054,0.008928571428571428,0.0,0.0,0,0,1,1,0,0.15700374880966475,1.3137236682850553,0.0
0x1084855ad31f9c0c56a9928b6ae8c16af91b892e,2.0,1,3,299.8,5,83,6.378723404,14.138824414,0,0,0,0,0,0,8,0,0,0,5,0,39.8,15.052978723199999,12.757446808,0,8,1.0843373493975903,2.5,0.0,1.3261904370501851,0.0963855421686747,4.0,4.975,1,1,0,0,0,1.998600643161726,2.621580263544157,3.708682081410116
0xa72d4411a5200906fac2ad712add0376ee2f6386,9.0,1,2,1.83,4,169,0.01236486486,0.03052162473,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.044513513495999996,0.11128378374,0,0,0.35502958579881655,0.4444444444444444,0.0,1.892107443062337,0.0,0.0,0.0,0,0,0,1,0,0.012289044286132294,0.10551590894966333,0.0
0xd89851ed0e029b6a601eb6943064b18fd2603e1c,15.666667,2,4,0.03,4,87,0.00125,0.003307189139,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.007833333500000001,0.01958333375,0,1,1.3793103448275863,0.255319143503848,0.0,1.3609765531356006,0.011494252873563218,0.063829785875962,0.0,1,1,0,1,0,0.0012492194004319248,0.019394047515298347,0.0
0x2ee55128fb0a531618abbef9813c679de458a366,1.666667,2,5,236.8,5,60,118.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,120.37334912,197.3333728,1,1,2.5,2.99999940000012,0.599999880000024,1.0986122886681098,0.016666666666666666,0.0,0.0,1,0,1,0,0,4.782479200958502,5.289949315869097,0.0
0x000f0bda82772d202b0352ed203ca5db194ac45b,3.5,1,1,45474.67,1,111,2165.46047619,958.735095025,0,0,0,0,0,0,21,0,0,0,21,0,45474.67,14400.312166665999,7579.111666665,0,21,0.27027027027027023,0.2857142857142857,0.0,1.547562508716013,0.1891891891891892,6.0,2165.460476190476,1,1,0,1,0,7.680849997851774,8.933283210277907,10.724932736647771
0xf3b68bf42470f00e6f36d80a4dddcbd908138ae5,2.5,1,1,19930.18,1,98,1328.678666667,1488.878570517,0,0,0,0,0,0,15,0,0,0,15,0,19930.18,6311.223666667,3321.6966666675,0,15,0.30612244897959184,0.4,0.0,1.4508328822574619,0.15306122448979592,6.0,1328.6786666666667,1,1,0,0,0,7.192692588015074,8.10853198121107,9.90004061867945
0xa8ef0b9b5e2371af4d8c7faebc2e412307426ff2,9.5,8,4,9123.44,4,160,36.204126984,41.912189125,0,0,1,37,0,0,17,0,0,0,17,0,673.17,305.8681825392,343.93920634799997,0,17,0.75,0.42105263157894735,0.0,1.8458266904983307,0.10625,1.7894736842105263,39.59823529411764,1,1,0,1,0,3.616419695555774,5.843368188019881,6.513482304628086
0x8660024d991ee750478f21fd039057f65000799b,5.0,6,6,289.2,5,116,12.05,7.428135141,4,0,0,0,0,0,1,0,0,0,1,0,20.5,46.095,60.25,4,5,1.5517241379310345,1.0,0.8,1.582409240046181,0.04310344827586207,0.2,20.5,2,1,1,1,0,2.5687881337687024,4.114963849424837,3.068052935133617
0x589d9c3a6561244ea60fc8a69b1c8522467595f4,6.5,1,3,39.0,3,71,3.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,0.0,7.800000000000001,19.5,0,13,1.267605633802817,0.46153846153846156,0.0,1.213923135179104,0.18309859154929578,2.0,0.0,1,1,0,1,0,1.3862943611198906,3.0204248861443626,0.0
0x3d407df8e2dd26adbd6cf76b9ca6cca1af49c30a,14.666667,8,5,14114.19,5,121,57.845040984,101.666101837,35,0,14,0,0,0,0,0,28,0,0,0,0.0,1047.9593335394723,848.3939537136804,35,63,1.2396694214876034,0.3409090831611572,2.3863635821281,1.6160824551527688,0.5206611570247934,0.0,0.0,1,0,1,1,0,4.07490756480317,6.744523099551128,0.0
0x27aaf34799ee1d9fa939f72df3e12926997cf87a,4.666667,1,2,258354.75,2,175,9568.694444444,5665.414770797,0,0,0,0,0,0,0,0,27,0,0,0,0.0,17861.56423878806,44653.91059697015,0,27,0.34285714285714286,0.4285713979591858,0.0,1.9218125974762528,0.15428571428571428,0.0,0.0,0,0,0,1,0,9.166356555457025,10.70671956003268,0.0
0xea753bba80e16b1b1e43747d528f8a7905cb4f51,1.666667,1,1,4073.03,1,103,407.303,177.76828857,0,0,0,0,0,0,0,0,10,0,0,0,0.0,271.53538764039996,678.838469101,0,10,0.29126213592233013,0.599999880000024,0.0,1.4891517465595983,0.0970873786407767,0.0,0.0,0,0,0,0,0,6.0120095458371114,6.52185522451206,0.0
0xf1dbc6171a65f41f278de86afde7593d5c97cc95,6.333333,1,2,4664.06,2,158,155.468666667,192.819201512,0,0,0,0,0,0,30,0,0,0,30,0,4664.06,1559.8689348272446,984.6348370681111,0,30,0.379746835443038,0.31578949030471004,0.0,1.8352445811677938,0.189873417721519,4.73684235457065,155.46866666666668,1,1,0,1,0,5.052855776944496,6.893285938205848,8.447855974935067
0x4ed8bfd81f1b19c48023df9c7a3cb069d7362f53,6.166667,1,2,1996.15,2,179,71.291071429,110.457307762,0,0,0,0,0,0,28,0,0,0,28,0,1996.15,674.8888190303429,439.6282975758572,0,28,0.33519553072625696,0.32432430679328067,0.0,1.9411368703026557,0.1564245810055866,4.54054029510593,71.29107142857143,1,1,0,1,0,4.280700628163957,6.08820165739863,7.599476443264003
0x26487603c8f673be95c9d9039d1f414d78c01c4e,3.833333,1,3,3900.59,5,80,177.299545455,248.822078319,0,0,0,0,0,0,0,0,15,0,0,0,0.0,271.8592793910606,679.6481984776515,0,15,1.125,1.3043479395085165,0.0,1.2992829841302609,0.1875,0.0,0.0,0,0,0,1,0,5.183464975538868,6.523045577187406,0.0
0xef3a182ce68a4d8a353692b4c33efc08f98589b4,4.5,2,2,8158.32,1,138,302.16,264.654678724,0,0,0,0,0,0,0,0,15,0,0,0,0.0,543.888,1359.72,0,15,0.4347826086956522,0.2222222222222222,0.0,1.7227665977411035,0.10869565217391304,0.0,0.0,0,0,0,1,0,5.714260718943828,7.215769250405836,0.0
0xa89558e636c9aae7295f63f6098125014d996d48,11.833333,2,4,40955.67,4,170,553.455,893.353661648,0,0,0,0,0,0,0,0,48,0,0,0,0.0,2619.6869262060004,6549.217315515,0,48,0.7058823529411764,0.33802817853600503,0.0,1.8971199848858813,0.2823529411764706,0.0,0.0,0,0,0,1,0,6.317985649304275,8.787253506020143,0.0
0x61ce3aca516edf515787e41c7cf88f41ae49f8ed,3.166667,1,4,43.54,2,117,43.54,0.0,0,0,16,0,0,0,0,0,1,0,0,0,0.0,55.150672472,137.87668118,0,1,1.0256410256410258,0.6315788808864337,0.0,1.589235205116581,0.008547008547008548,0.0,0.0,0,0,0,0,0,3.7963876618292214,4.933586353593091,0.0
0x7dfe9babbee5d169f57fb6f7ae1cfb9ce290ad6d,5.833333,1,1,13039.77,1,105,372.564857143,240.062457687,0,0,0,0,0,0,0,0,35,0,0,0,0.0,869.317950325019,2173.2948758125476,0,35,0.2857142857142857,0.17142858122449037,0.0,1.5040773967762742,0.3333333333333333,0.0,0.0,0,0,0,1,0,5.923091636467192,7.684459695931502,0.0
0x979b4b2408c26620d75e7e4f589205ad931ac87f,8.666667,3,5,0.35,5,79,0.002868852459,0.00706869202,0,0,0,6,0,0,0,0,5,0,0,0,0.0,0.009945355573713663,0.024863388934284157,0,5,1.89873417721519,0.5769230547337286,0.0,1.2901505005669882,0.06329113924050633,0.0,0.0,0,0,1,1,0,0.0028647451554077645,0.024559324619421286,0.0
0x6722fa7d719b47524e66e130c84220265fa2ce49,3.666667,1,2,1112.98,5,29,111.298,38.367372024,0,0,0,0,0,0,11,0,0,0,4,0,511.0,290.98708150640005,408.092703766,0,11,2.0,1.3636362396694328,0.0,0.6763400622435641,0.3793103448275862,2.999999727272752,46.45454545454545,1,1,0,1,0,4.721156052146805,6.013941789933973,6.238324625039508
0xa63d75f33c18a9fe43479f2aefa7342f27fc93a6,2.0,1,3,2103.2,3,26,233.688888889,419.654307534,0,0,0,0,0,0,3,0,0,0,3,0,2047.2,698.7511111112001,467.377777778,0,3,3.0,1.5,0.0,0.6241543090729939,0.11538461538461539,1.5,682.4,1,1,0,0,0,5.458260759976628,6.149275187767202,7.624716637641337
0xe9bf6b2a438484b55917bb780bedae10daf9a3d1,3.666667,1,1,150163.19,1,155,6825.599545455,3191.725185345,0,0,0,0,0,0,0,0,22,0,0,0,0.0,10010.88024341394,25027.200608534848,0,22,0.1935483870967742,0.2727272479338866,0.0,1.8191584434161694,0.14193548387096774,0.0,0.0,0,0,0,1,0,8.828581958228257,10.127758492450317,0.0
0x88f2dfb119179c7998d7d3c0c18c93a476f6eb03,6.666667,4,5,9.67,5,34,1.074444444,0.1158649704,1,35,0,0,0,0,0,2,0,0,0,0,0.0,3.24124088265926,7.162963318148149,1,3,4.411764705882353,0.7499999625000018,0.14999999250000037,0.7576857016975165,0.08823529411764706,0.0,0.0,2,0,1,1,0,0.7296933800031644,2.099607254786226,0.0
0x20281711b1377a51c7cc12910d9ba3ac2c048b7d,2.166667,1,2,29.19,2,123,14.595,0.455,0,0,0,0,0,0,0,0,2,0,0,0,0.0,12.649001946000002,31.622504865,0,2,0.48780487804878053,0.9230767810651106,0.0,1.62924053973028,0.016260162601626018,0.0,0.0,0,0,0,0,0,2.7469503500597665,3.4850023834844555,0.0
0x6a07ee9a887d9fe48e363719ffab149d697bd08d,2.0,1,2,268.75,2,104,26.875,38.074521468,0,0,0,0,0,0,10,0,0,0,10,0,268.75,88.6875,53.75,0,10,0.5769230769230769,1.0,0.0,1.496642418288756,0.09615384615384616,5.0,26.875,1,1,0,0,0,3.3277302297802827,4.00277736869661,5.597495604138244
0x84e7a9b7b1a63da03ece9efc255dc930104c9acd,5.5,3,5,6546.42,6,77,225.73862069,302.836017385,0,0,0,0,0,15,6,0,2,0,7,0,1891.71,2154.6802241405003,1241.562413795,15,23,1.9480519480519478,1.0909090909090908,2.727272727272727,1.2716314527997508,0.2987012987012987,1.0909090909090908,315.285,2,1,1,1,0,5.423797903347875,7.124930989139761,7.545764943488411
0xcf11b170bd7f504c485d15026bfb4320b10ad35d,1.833333,1,2,373.08,2,58,46.635,25.370468561,0,0,0,0,0,0,8,0,0,0,8,0,373.08,127.468993782,85.497484455,0,8,1.0344827586206897,1.0909092892562344,0.0,1.0761394328160512,0.13793103448275862,4.363637157024938,46.635,1,1,0,0,0,3.8635677851587427,4.460115332069874,5.924469678283703
0x8ca7d5dafbddcb1d6de533779026788812ff54e4,1.666667,2,6,613.48,7,33,87.64,60.797877078,0,0,0,0,0,0,4,0,0,0,4,0,152.07,96.444178352,146.06669588,0,4,5.454545454545454,4.199999160000168,0.0,0.7419373447293773,0.12121212121212122,2.399999520000096,38.0175,1,1,1,0,0,4.484583222998974,4.990886197351291,5.030895333103616
0xcc7e81833a3ffb37eae2f8073b3b87fb94c8b240,2.833333,1,1,1029.62,1,159,60.565882353,40.660069451,0,0,0,0,0,0,17,0,0,0,17,0,1029.62,326.046325257949,171.60331314487254,0,17,0.18867924528301888,0.3529412179930845,0.0,1.840549633397487,0.1069182389937107,6.000000705882436,60.56588235294117,1,1,0,0,0,4.120107859197683,5.150995973974207,6.937915841876989
0x2c516c48fe3df186d73a2efdb4804cc3614c204b,2.0,1,2,1628.29,2,63,162.829,81.260056172,0,0,2,0,0,0,10,0,0,0,10,0,1628.29,537.3357,325.658,0,10,0.9523809523809523,1.0,0.0,1.1314021114911006,0.15873015873015872,5.0,162.829,1,1,0,0,0,5.0988232009253665,5.78891375203232,7.395899616084968
0xd456e6bff48bb3dfa0381009c6109e39fc2f8fb9,1.833333,1,1,579.56,1,115,52.687272727,56.099509492,0,0,0,0,0,0,11,0,0,0,11,0,579.56,183.52732630816362,96.59331577040909,0,11,0.2608695652173913,0.5454546446281172,0.0,1.575536360758419,0.09565217391304348,6.000001090909289,52.68727272727272,1,1,0,0,0,3.983175966478238,4.580809005114853,6.363993154969881
0x48d4e16b877900a11e78aa80e30e6de61b1b281d,1.666667,1,1,439.71,1,82,43.971,57.3651761,0,0,0,0,0,0,10,0,0,0,10,0,439.71,139.24150586279998,73.28501465699999,0,10,0.36585365853658536,0.599999880000024,0.0,1.3173014896329391,0.12195121951219512,5.99999880000024,43.971,1,1,0,0,0,3.8060178375822966,4.307909244396963,6.088387062763634
0x4b9462b77594b8769b5914c73d0c7e4de97c9bf7,3.333333,2,3,234.32,2,92,117.16,83.27,0,0,0,0,0,0,1,0,1,0,1,0,200.43,206.320817712,390.53329428,0,2,0.9782608695652173,0.6000000600000059,0.0,1.4028236630711013,0.021739130434782608,0.30000003000000297,200.43,1,1,0,0,0,4.7720396382231245,5.9700705546757105,5.3054419264903325
0x6bc2ef299d3fdb7e83e21286f545d29a600b32cb,12.833333,3,3,171.84,5,124,0.9092063492,2.274583026,1,0,0,1,0,0,0,0,0,0,0,0,0.0,4.985481360219154,11.668147844997883,1,1,0.7258064516129031,0.3896103997301403,0.07792207994602805,1.6357552207514738,0.008064516129032258,0.0,0.0,1,0,0,1,0,0.6466876317254701,2.5390907993533083,0.0
0xb91c9d0305aaad85509ece55036b9c68e686ce96,16.0,2,6,0.68,6,112,0.17,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.088,2.72,0,1,1.6071428571428572,0.375,0.0,1.5546296759391054,0.008928571428571428,0.0,0.0,0,0,1,1,0,0.15700374880966475,1.3137236682850553,0.0
0xee330f42c4d6781e231945cda1bf961605cbb6b9,10.166667,2,3,203.57,3,124,1.156647727,1.292338266,0,0,0,0,0,0,2,0,0,0,2,0,17.9,9.178700910686363,11.759252276715909,0,2,0.7258064516129031,0.29508195753829647,0.0,1.6357552207514738,0.016129032258064516,0.19672130502553098,8.95,1,1,0,1,0,0.7685550378896003,2.5462566771961996,2.9391619220655967
0x623be4b9b5d07a07cd1220e359d246100c7a4dd3,9.833333,3,3,51.13,4,132,0.399453125,0.7316668775,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.7109908321562501,3.927955596015625,1,1,0.6818181818181818,0.4067796748060907,0.10169491870152267,1.6863989535702288,0.007575757575757576,0.0,0.0,1,0,0,1,0,0.3360815353073936,1.594924215641846,0.0
0x7e6ed052470ebea9a499be3d9689cec64f6a437c,3.333333,4,5,53.78,4,85,53.78,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,90.529659496,179.26664874000002,1,1,1.7647058823529411,1.2000001200000119,0.30000003000000297,1.3437347467010947,0.011764705882352941,0.0,0.0,1,0,1,0,0,4.0033251638349325,5.194437136615374,0.0
0x3294b0aa8282ff55b3da89216d04ec7ff4bb25cc,2.166667,2,6,121.73,6,61,11.066363636,11.063075582,0,0,0,0,0,0,1,0,0,0,1,0,23.08,15.360849960048485,23.97712490012121,0,1,2.9508196721311477,2.769230343195332,0.0,1.1096621248546947,0.01639344262295082,0.4615383905325553,23.08,1,1,1,0,0,2.490421716809604,3.2179604020013612,3.1813816204406202
